id,name,address,coordinate_val,display_phone,genre,price,rating,review_count
FU3_u6uZ5d5Zli_XffQnlg,Dr. Clark,"104 Bayard St,New York, NY 10013","(40.71618, -73.99981)",,Japanese,,5,1
O5Cm2yU32-Epf4HKEFAJEQ,Il Postino,"337 East 49th St,New York, NY 10017","(40.75373, -73.96749)",(212) 688-0033,Italian,$$$$,3.5,114
iUlNDgKCLJt7F9y5fw2NYA,Osteria della Pace,"101 Liberty St,Fl 3,4 World Trade Ctr,New York, NY 10281","(40.7096522, -74.0112896)",(646) 677-8580,Italian,$$$,3,82
KOaeW18qq4C03Dfd06IXPQ,Maria Pia,"319 W 51st St,New York, NY 10019","(40.76343, -73.98655)",(212) 765-6463,Italian,$$,3.5,436
T-RXDLq_VEv7s1_SooYIYQ,Osteria 57,"57 W 10th St,New York, NY 10011","(40.73467, -73.99786)",(212) 777-0057,Italian,$$$,4.5,143
4LV-7hGnfimAhoAuYhgvEg,Prune,"54 E 1st St,New York, NY 10003","(40.723909, -73.989367)",(212) 677-6221,American,$$$,3.5,1052
mwvukHjc7Trs5fRbZ4-TsA,Fabbrica Restaurant & Bar,"44 N 6th St,Brooklyn, NY 11249","(40.7196429, -73.9626643)",(347) 422-0923,Italian,$$,3.5,275
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron,"16 Delancey St,New York, NY 10002","(40.72031, -73.99305)",(212) 477-1212,Japanese,$$,4,996
xkE0d6R30HpfdNeFhRhxGw,Omusubi Gonbei,"595 River Rd,Edgewater, NJ 07020","(40.81601, -73.979936)",(201) 402-3779,Japanese,$,3.5,111
4yOiQMheUbc0spj0_viKiA,Han Sushi,"854 10th Ave,New York, NY 10019","(40.768482, -73.9887)",(212) 707-8111,Japanese,$$,3.5,111
U2x299aFPwXRYXlMxyO4tw,New Golden Dragon Restaurant,"398 W 145th St,New York, NY 10031","(40.8242006, -73.9455163)",(212) 283-0200,Chinese,$,4,32
C3E8CVVwzKtOv_sRR1WuRQ,Salumeria Rosi,"283 Amsterdam Ave,New York, NY 10023","(40.77932, -73.9809)",(212) 877-4800,Italian,$$$,4,488
nNAzEGkZnecQF0yZdYfMIg,Edo Sushi Japanese Restaurant,"9 E 17th St,New York, NY 10003","(40.73774, -73.99127)",(212) 989-2938,Japanese,$$,3.5,290
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,"23 Commerce St,New York, NY 10014","(40.7317465228689, -74.0045493828034)",(212) 924-2212,Japanese,$$$$,4.5,1396
0dFmV60ALH5_gvyYka6yUQ,Gramercy Kitchen,"184 3rd Ave,New York, NY 10003","(40.73522, -73.9861)",(917) 265-8884,American,$$,3.5,75
zooS5ms4-vz3evQ3Cn6tmA,Mulberry & Vine,"155 E 44th St,New York, NY 10017","(40.75233, -73.97386)",(917) 810-2880,American,$$,4,85
icZcEK39HXuL2q08i4EkkQ,Bessou,"5 Bleecker St,New York, NY 10012","(40.725502, -73.992675)",(212) 228-8502,Japanese,$$,4,264
anBWvFPOce4nl3qLX-H6Rg,El Mero Mero,"35-57 38th St,Long Island City, NY 11101","(40.753834323302, -73.923701159656)",(718) 392-2444,Mexican,$$,4.5,99
iigqtLntqUS18cXmEXofIQ,The Lowery Bar & Kitchen,"43-02 43rd Ave,Sunnyside, NY 11104","(40.7451454550028, -73.9208489656448)",(929) 208-0054,American,$$,4.5,252
PgTgzq8oKcP2r00YUWL03A,Sole di Capri,"165 Church St,New York, NY 10007","(40.71511, -74.00758)",(212) 513-1113,Italian,$$,4,248
4qR-Q4EQb2vXC62OZC6jdw,China Town Food Market,"223 Grand St,New York, NY 10013","(40.718555, -73.995567)",,Chinese,$,4.5,3
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao Yunnan Rice Noodle,"33 Saint Marks Pl,New York, NY 10003","(40.72904, -73.9881)",(929) 290-2799,Chinese,$$,4,102
P_WcaYX89ZmIE4nNVTqS9w,Prime One 16,"2257 1st Ave,New York, NY 10029","(40.795976, -73.935774)",(646) 590-2187,American,$$,3.5,144
H_TGP2AgX3IUmzq8Aml79Q,L' Angolo Tribeca,"190-A Duane St,New York, NY 10013","(40.71734, -74.01044)",(212) 625-3333,Italian,$$,3.5,133
R3IrcACdEcsDr0c_b1eEng,Sushi Sushi,"1504 Amsterdam Ave,New York, NY 10031","(40.8185501492579, -73.9527308662358)",(212) 866-7876,Japanese,$$,3.5,352
OCTiJwvjoK81WoDwsTkFvA,Paesano of Mulberry Street,"136 Mulberry St,New York, NY 10013","(40.718554, -73.997447)",(212) 965-1188,Italian,$$,4,939
xaL0KO7Md2KKJ38dZnvXZg,Original Vincent's,"119 Mott St,New York, NY 10013","(40.7176319214073, -73.9971734794686)",(212) 226-0713,Italian,,3,10
cF-dEjuELf-m4CWN9zFhjw,Taco Bell Cantina,"976 6th Ave,New York, NY 10018","(40.750926, -73.986737)",,Mexican,,4,8
5gVOw3RTaZ-NavNQx2M83g,Gayle's Broadway Rose,"694 8th Ave,New York, NY 10036","(40.75831, -73.98879)",(347) 933-2673,American,$$,4.5,38
6ptX8V8WW_IzhHXLJ4SRAA,Dos Toros Taqueria,"465 Lexington Ave,New York, NY 10017","(40.75352, -73.97418)",(347) 394-3844,Mexican,$$,3.5,176
Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,"53 W 106 St,New York, NY 10025","(40.79894, -73.96174)",(646) 833-7614,Italian,$$,4.5,124
7Tu5l9UfWVi_v3m4TwJAxQ,Caffe dei Fiori,"973 Lexington Ave,New York, NY 10021","(40.76935, -73.9627)",(212) 327-3400,Italian,$$$,4.5,77
M3BB5No8lAIguVYhDplx_g,The Havana Room,"306 E 76th St,Manhattan, NY 10075","(40.7710858, -73.9561435)",(212) 585-2371,American,,4,1
w3wKbjuNCZnYoPOr-FCk5w,New Moon,"536 3rd Ave,New York, NY 10016","(40.742577537761, -73.9778442308307)",(212) 779-2828,Chinese,$$,4,139
I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,"1483 1st Ave,New York, NY 10075","(40.77135, -73.95379)",(212) 988-8877,Italian,$$,4,115
BA0_zeBrnugK2l0HHp38mw,Via Della Pace,"48 E 7th St,New York, NY 10003","(40.7277013287721, -73.9877394513958)",(212) 253-5803,Italian,$$,4,543
0-hM-ARw7sLpkyyow_qf6w,Artichoke Basille's Pizza,"114 10th Ave,New York, NY 10011","(40.7440239266286, -74.0064220257327)",(212) 792-9200,Italian,$$,3.5,1586
ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria,"3619 30th Ave,Astoria, NY 11103","(40.764908, -73.91654)",(718) 545-2090,Italian,$$,4,453
FEDV_4qWbTBauNAgezUJXg,Niles NYC,"371 7th Ave,New York, NY 10001","(40.74885, -73.99197)",(212) 629-0210,American,$$,3.5,229
gyWc5qJRvu26LVQIShdR4Q,Babbalucci,"331 Lenox Ave,New York, NY 10027","(40.80894, -73.94496)",(646) 918-6572,Italian,$$,4,397
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,"246 Main St,Fort Lee, NJ 07024","(40.85172, -73.97219)",(201) 585-1319,Japanese,$$,4.5,289
lm9LY7UYOhVqS3V9_XRePA,BentOn Cafe,"123 William St,New York, NY 10038","(40.7092439, -74.0068957)",(212) 608-8850,Japanese,$$,2.5,154
cyLw0vW5MrsF35-A6Dy03w,Saggio,"829 W 181st St,New York, NY 10033","(40.8514099281625, -73.9395604556239)",(212) 795-3080,Italian,$$,4,609
D4ufxyBbRoVjrQG0FuZPMw,Gitano Garden of Love,"76 Varick St,New York, NY 10013","(40.72291, -74.00591)",(917) 860-6082,Mexican,$$$,3,78
#NAME?,The Leopard at des Artistes,"1 W 67th St,New York, NY 10023","(40.773515, -73.978841)",(212) 787-8767,Italian,$$$,4,221
uvcEo61aL2F8e4PCzwZsYg,Chihuahua,"47-02 Greenpoint Ave,Sunnyside, NY 11104","(40.7425222545862, -73.9176765829325)",(347) 531-0954,Mexican,$$,4.5,156
4nO6ZJz6Lxu8fsyfOUx1pw,Upper East Café,"1048 3rd Ave,New York, NY 10065","(40.7633565, -73.9654055)",(917) 475-1721,American,$$,3.5,177
6gzQLjzJk25ePm_JS7ZAug,Esme,"999 Manhattan Ave,Brooklyn, NY 11222","(40.7332033928175, -73.9549667724914)",(718) 383-0999,American,$$,4.5,339
uwDuBWMQcRmdyBpnK0LkTg,‘ritas,"756 9th Ave,New York, NY 10019","(40.7633331939511, -73.9887996051015)",,Mexican,$$,4,30
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,"10-70 Jackson Ave,Long Island City, NY 11101","(40.742626, -73.95198)",(718) 392-5190,Japanese,$$,4,198
njqbo43rFzj934E5eHbPCw,OK 218,"218 Grand St,New York, NY 10013","(40.71899, -73.995811)",(212) 226-8039,Chinese,$,3.5,61
Cyv-tW4BljwWnP16HI_zAg,Taste Kitchen,"316 W 36th St,New York, NY 10018","(40.75374, -73.99342)",(646) 666-0531,Chinese,$$,3,42
nC9FlWwB5ukca5BwYllQYw,Tulcimexico Restaurant,"2798 Frederick Douglass Blvd,New York, NY 10039","(40.825097588068, -73.9400857686996)",,Mexican,,4,33
01isnBO1rFO2LTOeNfYl9w,Hillstone Restaurant,"378 Park Ave S,New York, NY 10010","(40.7427534, -73.9847308)",(212) 689-1090,American,$$$,4,948
Y6RpeX_aAwY6aIWKaGs0OA,Rong City,"19 Eldridge St,New York, NY 10002","(40.7150056335123, -73.9937014505267)",(646) 613-0988,Chinese,$,4.5,9
jku9Fg8JsUbv_LQzg6PK4g,Lavagna,"545 E 5th St,New York, NY 10009","(40.72406, -73.98226)",(212) 979-1005,Italian,$$$,4,380
PHMkwS5nmo4IUXbcg0OcAg,Jajaja Plantas Mexicana,"63 Carmine St,New York, NY 10014","(40.72979, -74.00455)",(917) 262-0184,Mexican,$$,4.5,209
UEf5L44HjzyapxyWiUSfwg,El Taco Ranchero,"E 118th St And 3rd Ave,Manhattan, NY 10035","(40.7992528022211, -73.9390614933376)",,Mexican,,4.5,5
t1w4qyqyfEdTPhoy-5t3FA,Morimoto,"88 10th Ave,New York, NY 10011","(40.74332, -74.00713)",(212) 989-8883,Japanese,$$$$,4,3056
8TEx2Za-zM_pP5MU1t8HxQ,Arte Cafe,"106 W 73rd St,New York, NY 10023","(40.778494, -73.978869)",(212) 501-7014,Italian,$$,3,587
DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York - Downtown,"86 W 3rd St,New York, NY 10012","(40.729807, -73.999159)",(212) 673-3783,Italian,$$$$,4,549
35zXShgl22ax__nMLG7z5Q,Kumo Sushi,"282 Bleecker St,New York, NY 10014","(40.73175, -74.00354)",(212) 366-0808,Japanese,$$,3.5,529
TaiP-ad7115hSotsSC_PlA,C & L Dumpling House,"77 Chrystie St,New York, NY 10002","(40.717239, -73.994472)",(212) 219-8850,Chinese,$,3.5,154
5TX0X8w5ssIACU_pnBEq6g,Tony's Di Napoli,"147 W 43rd St,New York, NY 10036","(40.75641, -73.98547)",(212) 221-0100,Italian,$$,4,2095
B7dR05bIWJ6qgUYk5jvzYQ,Yi Zhang Fishball,"9 Eldridge St,New York, NY 10002","(40.7154261, -73.9931977)",(212) 961-6151,Chinese,$,4,7
khEsiq_isObizKE_RuP3Sw,King's Wok,"3575 Broadway,New York, NY 10031","(40.82762, -73.9499)",(212) 281-0383,Chinese,$,4,25
aEUpKly4I9rJillI_i-2AA,El Nuevo Azteca,"134 E 170th St,Bronx, NY 10452","(40.83905, -73.91509)",(718) 588-0803,Mexican,,4.5,11
Ic87jCLmBLIl9761rjhHVQ,Floret,"225 Bowery,New York, NY 10002","(40.72198, -73.99316)",(646) 343-4501,American,,4,33
hUo4q9yZmZTyI-GECcP7ow,Taco Recipes,"23 Essex St,New York, NY 10002","(40.7152606869718, -73.9900060870141)",(212) 353-1886,Mexican,$,3.5,35
xZ19F2iiWiA36LAS5PH_GA,Great Wall Kitchen,"2238 Adam Clayton Powell,New York, NY 10027","(40.8132892, -73.9454751)",(212) 234-8086,Chinese,$,3.5,7
'-0fjWWC2SY6kNxGfD8PKGg,Palermo Restaurant & Bar,"2392 21st St,Astoria, NY 11105","(40.7769088448014, -73.9212289547099)",(718) 267-0010,Italian,$$,4.5,211
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,"73 Thompson St,New York, NY 10012","(40.724597, -74.003174)",(212) 925-1613,Japanese,$$$$,4.5,158
ECKMWJwm_sihRQIP1ydeOA,New Golden Chopstick Chinese Restaurant,"77 Pearl St,New York, NY 10004","(40.70404, -74.01049)",(212) 825-0314,Chinese,$,3,37
HbeROfe2J4ThLp36UxqZtw,West End Taqueria,"301 W 96th St,New York, NY 10025","(40.795549, -73.973394)",,Mexican,,4.5,54
cl97uG2_QtiMBah-_s9w7g,Il Divo,"1347 2nd Ave At E 71st St,New York, NY 10021","(40.76816, -73.959204)",(212) 380-8164,Italian,,4,62
HVwZqjXB39xb2wJeQBX8Gw,Yuba,"105 E 9th St,New York, NY 10003","(40.7305450439453, -73.9900436401367)",(212) 777-8188,Japanese,$$,4,367
v64bMLxutTS2MWIrywBczA,Piccolo Cafe,"313 Amsterdam Ave,New York, NY 10023","(40.780285, -73.980134)",(212) 873-0962,Italian,$$,3.5,519
IqbHVeqgewmbeSMXBhbqSw,Hunan Manor,"339 Lexington Ave,New York, NY 10016","(40.74965, -73.97707)",(212) 682-2883,Chinese,$$,3.5,304
ZfyfGGtr7usMlsQP1LdU2g,Ornella Trattoria Italiana,"29-17 23rd Ave,Astoria, NY 11105","(40.7748162, -73.9132582)",(718) 777-9477,Italian,$$,4,915
XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,"37 E 60th St,New York, NY 10021","(40.764144, -73.970195)",(212) 750-3270,Italian,$$$$,3,228
A5MHd0GjEb4P86UsNzUnig,Crispin's,"764 10th Ave,New York, NY 10019","(40.765726, -73.990678)",(212) 265-2755,Italian,$$,3.5,160
pov0n15Vf6R-tPWWLq8uUQ,Red Paper Clip,"120 Christopher St,New York, NY 10014","(40.73311, -74.0056)",(646) 596-7476,American,,4.5,47
FNxOWxts63oDRKwy9Pbfzw,Tarallucci E Vino - Nomad,"44 E 28th St,New York, NY 10016","(40.7436553, -73.9852171)",(212) 779-1100,Italian,$$,4,166
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,"25 N Moore St,New York, NY 10013","(40.720073, -74.007227)",(212) 226-5545,American,$$$,4,604
X7G_sOUkfYVsZzA1WUuYwg,Torien,"292 Elizabeth St,New York, NY 10012","(40.724773, -73.993168)",,Japanese,$$$$,4.5,13
qNyUkJJjg1Tu6XmhAUU1sA,Okuda,"458 W 17th St,New York, NY 10011","(40.7437929363044, -74.0063984206981)",(212) 924-0017,Japanese,$$$$,5,35
hR1bG0jgd2_Z9Q5L6siTEw,Antojito Mexicano,"6th Avenue & 28th Street,New York, NY 10001","(40.7460380678347, -73.9905191880082)",,Mexican,$,4.5,37
mL43TXtc0WlFCfhlN0ziHQ,Shun Cheong Chinese Kitchen,"2 W 111th St,New York, NY 10026","(40.79753, -73.94915)",(212) 348-8889,Chinese,$,2.5,8
pTMnHb_W3sKqS8oCzjHdVA,SenYa,"109 1st Ave,New York, NY 10003","(40.7269015463545, -73.986101118587)",(212) 995-5278,Japanese,$$$,4,252
vkQSMwAf5yqDw9HfEQYgzw,The Flower Shop,"107 Eldridge St,New York, NY 10002","(40.71807, -73.99213)",(212) 257-4072,American,$$,4,124
GCcJqfBm3Fq-ccYwit6xcw,Asian Taste,"199 E 3rd St,New York, NY 10009","(40.7228795731505, -73.9829911834261)",(646) 596-9595,Chinese,,4,15
w4KiGCO-_qhlgW-bCaD4vg,Vu,"2 Exchange Pl,Hyatt Regency,Jersey City, NJ 07302","(40.716931089862, -74.030871814976)",(201) 469-4650,American,$$$,3.5,143
J5y7oRfiGtxFDkYGKxFZkw,Anella,"222 Franklin St,Brooklyn, NY 11222","(40.73327, -73.95786)",(718) 389-8100,American,$$,4,416
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,"204 E 43rd St,New York, NY 10017","(40.75113, -73.97347)",(212) 972-1001,Japanese,$$$,4,2123
gvWzAiMrFm9AgfSN2I8Miw,Ivy,"944 8th Ave,New York, NY 10019","(40.765751, -73.983167)",(212) 459-9444,American,$$,4,405
DNe4uZuvsoEdvRXhyC6dew,La Fiesta,"3789 Broadway,New York, NY 10032","(40.8344, -73.94496)",(212) 281-2886,Mexican,$,3.5,95
idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,"32 E 10th St,New York, NY 10003","(40.7322779619352, -73.9929321762328)",(212) 673-6044,Italian,$$$,4,249
G-op2xLJqocfg1AwJNge8Q,Il Piccolo Bufalo,"141 Mulberry St,New York, NY 10013","(40.71883, -73.99781)",(212) 219-9068,Italian,$$,3.5,242
Uv13OfDr0fm5Jk2Dk4uFvQ,Hank's Juicy Beef,"84 Chambers St,New York, NY 10007","(40.7143487, -74.0072147)",(646) 828-8996,American,$$,4.5,251
SXWnyFNLCehVlJPRxk7gAg,Anejo Tribeca,"301 Church St,New York, NY 10013","(40.7193829, -74.004417)",(212) 920-6270,Mexican,$$,4,402
5k_jwjhdFMPUNWhouGNzuA,Misi,"329 Kent Ave,Brooklyn, NY 11249","(40.71341, -73.96662)",(347) 566-3262,Italian,$$$,4,305
ikVDSp8YhAYuy0Lua1hpDA,Great Wall,"2234 1st Ave,New York, NY 10029","(40.795074, -73.935684)",(212) 426-4888,Chinese,$,4,15
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,"400 5th Ave,Ste 2,New York, NY 10018","(40.7500752, -73.9837835)",(212) 613-8660,Italian,$$$$,4,1259
rCpO-kMHljieU0geK0RJQw,Noreetuh,"128 1st Ave,New York, NY 10009","(40.727275, -73.985221)",(646) 892-3050,American,$$$,4,435
penftLPo6kx6qCtbsuyLog,Petaluma,"1356 1st Ave,New York, NY 10021","(40.7682492, -73.9553474)",(212) 772-8800,Italian,$$$,3.5,245
dSaMEWm0EQTG4TOeUetU5w,Jian Bing Man,"11 W 32nd St,Booth 3,New York, NY 10001","(40.74761, -73.98631)",(212) 695-1388,Chinese,$$,3,152
xGNzAsakHgbbl9fwgSoiUg,Kahlo,"525 West 29th St,New York, NY 10001","(40.752092, -74.0026757)",(212) 256-0083,Mexican,$$$,4.5,114
l1JP5MiQja95rF99qeJ1zw,Golden Wok,"1770 Amsterdam Ave,New York, NY 10031","(40.827003, -73.946723)",(212) 281-0808,Chinese,$,3.5,56
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,"1817 2nd Ave,New York, NY 10128","(40.783159, -73.948244)",(212) 828-8996,Chinese,$$,3.5,129
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,"401 E 13th St,New York, NY 10009","(40.73063, -73.98275)",(646) 368-9755,Japanese,$$,4,210
E3MkTTS4ZDjWV9YT5i6eUg,Houseman,"508 Greenwich St,New York, NY 10013","(40.7257220530562, -74.0094019)",(212) 641-0654,American,$$$,4,108
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,"57 W 76th St,New York, NY 10023","(40.779997, -73.976516)",(212) 873-1220,Japanese,$$,4,317
R7EGjHWw0tNheY6-ahH8fQ,Tuome,"536 E 5th St,New York, NY 10009","(40.72412482724, -73.9828906263924)",(646) 833-7811,American,$$$,4.5,500
6Z5OWpaeGGazJHR4LfThsw,Palma,"28 Cornelia St,New York, NY 10014","(40.73115, -74.00233)",(212) 691-2223,Italian,$$$,4,717
C3UsLxRyuTM7bTKqs-R1qA,Sistina,"24 E 81st St,New York, NY 10028","(40.7745592557331, -73.9544119255131)",(212) 861-7660,Italian,$$$$,3,99
rln4dIU0ApGvEEI-Ne2bbA,Chikarashi,"1158 Broadway,New York, NY 10001","(40.74458, -73.98871)",,Japanese,$$,4,100
1ffYl4VonwjkY20aWlDvpQ,El Garden,"2026 Second Ave,Manhattan, NY 10029","(40.78936, -73.9429779)",(212) 426-0271,Mexican,,1,1
tGBSU8KobmANg_3CEV4ZMg,Island,"1305 Madison Ave,New York, NY 10128","(40.78491, -73.95554)",(212) 996-1200,American,$$,3.5,91
mmJ72_R1HvpSz6a3l7jYnA,Tiramisu,"1410 3rd Ave,New York, NY 10028","(40.7751535105423, -73.9569666)",(212) 988-9780,Italian,$$,3.5,180
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,"357 E 50th St,New York, NY 10017","(40.75414, -73.96648)",(212) 599-8888,Japanese,$$$,4,92
TgoYhgbPCYhLBNtpue3QHg,Maya,"1191 1st Ave,New York, NY 10065","(40.7632055528185, -73.9596225112209)",(212) 585-1818,Mexican,$$,3.5,938
SMImQM_JfZkIZwflTgOAoQ,Yi Ji Shi Mo Noodle Corp,"88 Elizabeth St,New York, NY 10013","(40.71824, -73.99583)",(646) 233-6311,Chinese,$,4.5,90
UBCNhz-TSvBP3zo5PjFWrQ,Aureole at Home,"135 W 42nd St,New York, NY 10036","(40.7555870079476, -73.9852531626821)",(212) 319-1660,American,$$$,4,899
gxm0p80k5LLSqOvtPnISiw,El Maguey Bar Lounge,"3473 Broadway,New York, NY 10031","(40.8243569, -73.9522513)",(212) 234-6965,Mexican,$$,2.5,15
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,"234 E 116th St,New York, NY 10029","(40.797098, -73.938785)",(212) 289-2963,Mexican,$,4,390
c2D9wqPPNrbozaKi50_94Q,North East Clamshack,"79 Delancey St,New York, NY 10002","(40.7194570286726, -73.9900070428848)",,American,,5,1
d5ya04K-2A_hI3Xzqe1HeA,Caffe Buon Gusto,"236 E 77th St,New York, NY 10075","(40.77249, -73.95713)",(212) 535-6884,Italian,$$,4,496
8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,"2843 Broadway,New York, NY 10025","(40.804515, -73.9668)",(212) 222-1712,Mexican,$,3,124
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,"484 Amsterdam Ave,New York, NY 10024","(40.78609, -73.97658)",(212) 787-3388,Chinese,$$,4,1183
qZfJbJPxZUkC66lRldcbGA,Tulcingo Restaurant,"665 10th Ave,New York, NY 10036","(40.762756, -73.993545)",(212) 262-5510,Mexican,$$,3.5,276
51bIytR3n9QMViYvWpl2MQ,La Bamba Taqueria,"2131 3rd Ave,New York, NY 10035","(40.7982688062578, -73.9395777590942)",(212) 996-1340,Mexican,,4.5,7
mGgMhRgPy1elQ2rG3RZtrQ,Xing Dragon,"305 E 115th St,New York, NY 10029","(40.79622, -73.93777)",(212) 860-3232,Chinese,$,2,4
b6Tpm0PsDqLYZFUuqNte-g,River Deli,"32 Joralemon St,Brooklyn, NY 11201","(40.69368, -73.99858)",(718) 254-9200,Italian,$$,3.5,185
SyEJPitYvvjrnnSXOzGcDA,Noodle Q,"2 E Broadway,New York, NY 10038","(40.7135648935571, -73.9975924790089)",(212) 219-8223,Chinese,$,3.5,31
1raNn0l3I4H9PcAJce69Sw,Sojourn,"244 E 79th St,New York, NY 10075","(40.77343, -73.95568)",(212) 537-7745,American,$$,4,641
EHUNrnIgnhwTnpOm3gEESg,Tacuba,"35-01 36th St,Astoria, NY 11106","(40.75585, -73.92447)",(718) 786-2727,Mexican,$$,4,663
Irw7QQBsndbB2ATXeB4pYA,Da Tommaso,"903 8th Ave,New York, NY 10019","(40.7646068, -73.9845812)",(212) 265-1890,Italian,$$,3.5,190
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,"1838 7th Ave,New York, NY 10026","(40.8003063353508, -73.9549569049235)",(833) 698-2267,Mexican,$$,4,511
f48yzy50jQDH7X5xFAluOw,Tsukimi,"228 East 10th St,New York, NY 10003","(40.72908, -73.98541)",,Japanese,,5,17
Dex79ixQeon9s4qq3xMsYg,Dig,"1319 1st Ave,New York, NY 10021","(40.7670906951743, -73.956876732409)",(646) 905-2184,American,,4,50
GrYs4dj4mseJ4ctu4KhR9Q,Ikebana-Zen,"401 W 53rd St,New York, NY 10019","(40.765644, -73.9879068)",(917) 388-2268,Japanese,,4.5,16
R-ve5GRzP0WlbQvDVI3HKg,Pane Pasta,"58 West 8th St,New York, NY 10011","(40.73328, -73.99905)",(646) 891-0006,Italian,,5,15
l-oj1yA5liiFEEwoi-1ELA,Bottega Restaurant,"1331 2nd Ave,New York, NY 10021","(40.7677346, -73.9593295)",(212) 288-5282,Italian,$$$,3.5,127
n7JhermRt4mULT2bS_18kg,Pizza Italia,"307 W 17th St,New York, NY 10011","(40.7419889767239, -74.0019458249749)",(212) 242-4242,Italian,$,4,223
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,"176 Prince St,New York, NY 10012","(40.7262073, -74.0018919)",(212) 941-7119,Italian,$$,4,952
86-AFT8ZHA-tO7Y89mC3cg,Del Fuscos,"229 E 24th St,New York, NY 10010","(40.7391281, -73.9812012)",(646) 726-4011,American,,3.5,3
0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,"1659 1st Ave,New York, NY 10028","(40.77726, -73.94932)",(929) 391-3950,Chinese,$$,4.5,447
qYuWyqWH5zfKJfJ6obuh4g,Eastfields Kitchen & Bar,"1479 York Ave,New York, NY 10075","(40.7709264508638, -73.950938590508)",(646) 964-4918,American,$$,4,206
9F3MR4JeKs7XukUzKQGc_w,Strange Taste Cuisine,"20 Henry St,New York, NY 10002","(40.7128335739664, -73.9967823028564)",(212) 285-8727,Chinese,$,5,1
4QVG74AmkmhjE63-gwyWow,Mexican Deli,"2711 Broadway,New York, NY 10025","(40.799684, -73.968647)",(212) 932-1111,Mexican,$,4,31
g8i7ZoTri1fUGkaIM6fP9A,Souen,"326 E 6th St,New York, NY 10003","(40.7266693115234, -73.9873733520508)",(212) 388-1155,Japanese,$$,3.5,325
ygXivebDgnAW3l7z9jQ6KQ,Hong Cheong Kitchen,"2393 Frederick Douglass B,New York, NY 10027","(40.812366, -73.949928)",(212) 316-6688,Chinese,,5,2
WIj12zDqIbBucW1hXYhrew,King's Kitchen,"92 E Broadway,New York, NY 10002","(40.71399, -73.99367)",(212) 966-7288,Chinese,$,4,270
NDESOZpRmd8bI9AAmo2V6w,La Casa Del Taco,"671 A Palisade Ave,Cliffside Park, NJ 07010","(40.825251, -73.983272)",(201) 941-1010,Mexican,,4,8
bSE1Wnh6tWk9hkzkYVLaJw,Dig,"1407 Broadway,New York, NY 10018","(40.75353, -73.98777)",(212) 365-5060,American,$$,4,72
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave,New York, NY 10029","(40.7879244458184, -73.948986355818)",(212) 427-6808,Chinese,$,4,45
PPsevWepXv8XJjUc2QBOFQ,Don Taqueria at Ben's Deli,"32 Avenue B,New York, NY 10009","(40.722605, -73.983294)",,Mexican,,5,1
MT_a_Tg3ENdxqZFQyJocgQ,Joanne Trattoria,"70 West 68th St,New York, NY 10023","(40.77456, -73.98027)",(212) 721-0068,Italian,$$,3.5,505
Fv6ueSQwc_ITpXEhybHvtA,Haru Sushi,"229 West 43rd St,Unit 221,New York, NY 10036","(40.7574225387188, -73.9874100349182)",(212) 398-9810,Japanese,$$,3.5,766
olRNNJCJ2TJvPRmjBiOcGA,Silky Kitchen,"137 E 13th St,New York, NY 10003","(40.73297, -73.98829)",(646) 850-0635,Chinese,$$,4.5,220
CV--FymQcb51hxcnkpCTng,Sushi Ren,"1584 2nd Ave,New York, NY 10028","(40.7753299, -73.95339)",(212) 710-8888,Japanese,$$,3.5,141
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,"1167 2nd Ave,New York, NY 10065","(40.76226, -73.9635)",(212) 688-6868,Japanese,$$,4,141
lBFq-P2OGDZy2aPEKgUMfg,Empire Garden,"911 Columbus Ave,New York, NY 10025","(40.7985736262374, -73.9621864229434)",(212) 222-7788,Chinese,$,2,34
